time,signal
1.142571285642821399e+00,-1.344773923641914282e+00
1.143571785892946391e+00,-2.797727623545187114e+00
1.144572286143071382e+00,-2.467257314144738256e+00
1.145572786393196596e+00,-7.395938101923476005e-01
1.146573286643321588e+00,-7.139508305547493938e-01
1.147573786893446579e+00,1.294759806949761671e+00
1.148574287143571793e+00,1.471185245621071003e+00
1.149574787393696784e+00,-5.826732608566442817e-02
1.150575287643821776e+00,2.494569833299620232e-02
1.151575787893946989e+00,5.020346873060060888e-01
1.152576288144071981e+00,-1.024809738939486403e-01
1.153576788394196972e+00,-1.057941254517158897e-01
1.154577288644322186e+00,-2.476259418477033125e-01
1.155577788894447178e+00,-5.891295846354233090e-01
1.156578289144572169e+00,-6.928139446699412840e-01
1.157578789394697161e+00,-1.080323417593451296e+00
1.158579289644822374e+00,-1.038200495732030104e+00
1.159579789894947366e+00,-1.978031201971800712e+00
1.160580290145072357e+00,-1.400849444523825316e+00
1.161580790395197571e+00,-1.411470772609977775e+00
1.162581290645322563e+00,-2.277018115331386205e+00
1.163581790895447554e+00,-1.831053131754867502e+00
1.164582291145572768e+00,-1.815906027671438716e+00
1.165582791395697759e+00,-9.356148996775278670e-01
1.166583291645822751e+00,1.222711807636819581e-01
1.167583791895947964e+00,6.515686585142466125e-01
1.168584292146072956e+00,1.797314000694150371e+00
1.169584792396197948e+00,2.678757385319832096e+00
1.170585292646323161e+00,2.191245943019489495e+00
1.171585792896448153e+00,1.255543153476730067e+00
1.172586293146573144e+00,5.460729704327158540e-01
1.173586793396698358e+00,7.113728277346011986e-01
1.174587293646823349e+00,3.836970965890132979e-01
1.175587793896948341e+00,9.111688403063071817e-01
1.176588294147073555e+00,5.306876406423787218e-01
1.177588794397198546e+00,9.288025340817140929e-01
1.178589294647323538e+00,-1.340697691868297237e-01
1.179589794897448529e+00,7.598760076654782480e-01
1.180590295147573743e+00,-2.771373430994772957e-01
1.181590795397698734e+00,7.851918735683675044e-01
1.182591295647823726e+00,-1.764727563565737789e-01
1.183591795897948939e+00,-1.131737033360280753e+00
1.184592296148073931e+00,-8.164395199743612608e-01
1.185592796398198923e+00,-9.959183162252904786e-01
1.186593296648324136e+00,-9.306056279945788823e-02
1.187593796898449128e+00,5.670778791434603061e-01
1.188594297148574119e+00,1.593519307221961556e+00
1.189594797398699333e+00,2.252804270838419498e+00
1.190595297648824324e+00,3.026282995720637636e+00
1.191595797898949316e+00,1.767027122902165459e+00
1.192596298149074530e+00,1.631954637853352041e+00
1.193596798399199521e+00,9.979994758024924861e-01
1.194597298649324513e+00,1.576204536331715866e+00
1.195597798899449726e+00,1.188062587627807254e+00
1.196598299149574718e+00,1.006936147585116625e+00
1.197598799399699709e+00,6.119882167841472764e-01
1.198599299649824923e+00,3.705610967881441953e-01
1.199599799899949915e+00,1.024453728064484981e-01
1.200600300150074906e+00,-1.924996286973641724e-01
1.201600800400200120e+00,3.837671638240249816e-01
1.202601300650325111e+00,-1.098024132452489976e+00
1.203601800900450103e+00,-1.372959334345121851e-01
1.204602301150575094e+00,-1.293234442853431476e+00
1.205602801400700308e+00,-1.414042810145193174e+00
1.206603301650825300e+00,-8.540481465239704306e-01
1.207603801900950291e+00,-1.111193665710952683e+00
1.208604302151075505e+00,2.755673071383505923e-01
1.209604802401200496e+00,4.839412539722216522e-01
1.210605302651325488e+00,1.471713234842510376e+00
1.211605802901450701e+00,1.379271817757449226e+00
1.212606303151575693e+00,1.200834049102297074e+00
1.213606803401700684e+00,8.106256224699174284e-01
1.214607303651825898e+00,-4.407432749420864271e-02
1.215607803901950890e+00,6.167379833447055315e-01
1.216608304152075881e+00,2.535690880237604916e-01
1.217608804402201095e+00,-1.107201831793398483e-01
1.218609304652326086e+00,-7.038402140107561378e-01
1.219609804902451078e+00,-1.084932564117428999e+00
1.220610305152576291e+00,-1.573061782072922909e+00
1.221610805402701283e+00,-1.411335693835268801e+00
1.222611305652826275e+00,-1.265002299833997812e+00
1.223611805902951488e+00,-9.741579274233888031e-01
1.224612306153076480e+00,-2.169886482263139182e+00
1.225612806403201471e+00,-2.532821589835929643e+00
1.226613306653326685e+00,-2.572574705304211395e+00
1.227613806903451676e+00,-2.754666930220525778e+00
1.228614307153576668e+00,-2.368986023473839353e+00
1.229614807403701660e+00,-3.678339798319386067e-01
1.230615307653826873e+00,4.550101463994943862e-01
1.231615807903951865e+00,1.086882127817989652e+00
1.232616308154076856e+00,1.012816705645674276e+00
1.233616808404202070e+00,5.878140252050414460e-01
1.234617308654327061e+00,-1.766056167197112559e-01
1.235617808904452053e+00,-5.736975155366215162e-01
1.236618309154577267e+00,-4.713769675195740860e-01
1.237618809404702258e+00,3.128147060112890787e-01
1.238619309654827250e+00,-5.511923136101445353e-01
1.239619809904952463e+00,-1.372699196963489410e-01
1.240620310155077455e+00,-1.074332771312943136e+00
1.241620810405202446e+00,-1.554979404831825729e+00
1.242621310655327660e+00,-5.699052923863747733e-01
1.243621810905452651e+00,-1.418861393981933450e+00
1.244622311155577643e+00,-1.586107224509603286e+00
1.245622811405702857e+00,-8.968423560161956631e-01
1.246623311655827848e+00,-1.826039552698327517e+00
1.247623811905952840e+00,-2.022656980071070976e+00
1.248624312156078053e+00,-1.986330098315423065e+00
1.249624812406203045e+00,-1.748618136005746782e-01
1.250625312656328036e+00,7.334655180977798228e-01
1.251625812906453028e+00,1.477418623246513407e+00
1.252626313156578242e+00,1.729967012112381353e+00
1.253626813406703233e+00,2.141368595013615206e+00
1.254627313656828225e+00,8.511995695582353916e-01
1.255627813906953438e+00,8.570265230506394216e-01
1.256628314157078430e+00,1.310816004663463152e+00
1.257628814407203421e+00,8.269860023276149885e-01
1.258629314657328635e+00,5.131662890377959307e-01
1.259629814907453627e+00,2.355907662113341794e-01
1.260630315157578618e+00,2.870377292979910955e-01
1.261630815407703832e+00,-3.010163267968657963e-01
1.262631315657828823e+00,4.936631313130435128e-03
1.263631815907953815e+00,4.351032873420762614e-01
1.264632316158079028e+00,-7.435082810415588606e-02
1.265632816408204020e+00,-2.120724079190909606e-01
1.266633316658329012e+00,-6.543720009280939998e-01
1.267633816908454225e+00,-8.043513322290569700e-01
1.268634317158579217e+00,-3.140785902963504905e-01
1.269634817408704208e+00,-2.509244522062628602e-01
1.270635317658829422e+00,6.132350404225204166e-01
1.271635817908954413e+00,1.487443808503877918e+00
1.272636318159079405e+00,2.409157966574731358e+00
1.273636818409204619e+00,3.255150611222591195e+00
1.274637318659329610e+00,2.135628230672040662e+00
1.275637818909454602e+00,2.267936915138091258e+00
1.276638319159579593e+00,1.532222099131000936e+00
1.277638819409704807e+00,1.159200207053004972e+00
1.278639319659829798e+00,1.588601398173851154e+00
1.279639819909954790e+00,1.468101409486527453e+00
1.280640320160080003e+00,9.012772398052091294e-01
1.281640820410204995e+00,4.684297531061593078e-02
1.282641320660329987e+00,6.327703617086573029e-01
1.283641820910455200e+00,-4.897790100376714917e-01
1.284642321160580192e+00,-9.807987944973763084e-02
1.285642821410705183e+00,8.881519349105326810e-02
1.286643321660830397e+00,-6.899564499060086842e-01
1.287643821910955388e+00,-1.808700575322488735e+00
1.288644322161080380e+00,-1.423085606027587602e+00
1.289644822411205594e+00,-1.290150917689244947e+00
1.290645322661330585e+00,-9.039545470811819472e-01
1.291645822911455577e+00,-2.237058426528538146e-01
1.292646323161580790e+00,6.495347489428312526e-01
1.293646823411705782e+00,1.618553689996838241e+00
1.294647323661830773e+00,8.687745632647954075e-01
1.295647823911955987e+00,1.220818900577936628e+00
1.296648324162080979e+00,6.871061456433039671e-01
1.297648824412205970e+00,1.330029067920797781e+00
1.298649324662330962e+00,3.441376778984313045e-01
1.299649824912456175e+00,1.296116456061442157e-01
1.300650325162581167e+00,5.948949324269289796e-02
1.301650825412706158e+00,-1.267724128973137798e-01
1.302651325662831372e+00,-1.365408848752887039e-01
1.303651825912956363e+00,9.538579417513193270e-02
1.304652326163081355e+00,-5.794466623262662930e-01
1.305652826413206569e+00,-2.131195510477144950e+00
1.306653326663331560e+00,-8.146533532445980885e-01
1.307653826913456552e+00,-1.588037025566738647e+00
1.308654327163581765e+00,-2.205201805107268598e+00
1.309654827413706757e+00,-2.350486364798479055e+00
1.310655327663831748e+00,-2.258931715358390324e+00
1.311655827913956962e+00,-1.993883291721394890e+00
1.312656328164081954e+00,-9.593954646143600939e-01
1.313656828414206945e+00,-1.628543110326400312e-01
1.314657328664332159e+00,1.077401071753669060e+00
1.315657828914457150e+00,5.833417316753339854e-01
1.316658329164582142e+00,2.096797119074329530e-01
1.317658829414707355e+00,-2.351093429342185348e-01
1.318659329664832347e+00,5.824597223436630555e-01
1.319659829914957339e+00,-8.348341417739835180e-02
1.320660330165082552e+00,-5.735082806426705648e-01
1.321660830415207544e+00,-9.337435641917886109e-01
1.322661330665332535e+00,-5.041905193391265083e-01
1.323661830915457527e+00,-8.321472690693736407e-01
1.324662331165582740e+00,-1.178201552292201360e+00
1.325662831415707732e+00,-4.652807646650412576e-01
1.326663331665832724e+00,-4.870594225486194473e-01
1.327663831915957937e+00,-1.409655472269692567e+00
1.328664332166082929e+00,-6.651287031291941432e-01
1.329664832416207920e+00,-2.254647906574069438e+00
1.330665332666333134e+00,-1.679738950223445215e+00
1.331665832916458125e+00,-1.574717128077159245e+00
1.332666333166583117e+00,-4.193836982458096219e-01
1.333666833416708331e+00,9.763807704161859835e-01
1.334667333666833322e+00,1.359231809540991653e+00
1.335667833916958314e+00,1.429703256350338902e+00
1.336668334167083527e+00,1.661339797810305496e+00
1.337668834417208519e+00,1.869194839927240670e+00
1.338669334667333510e+00,1.351274714247090447e+00
1.339669834917458724e+00,1.268068434556989699e+00
1.340670335167583715e+00,9.776616329943261796e-01
1.341670835417708707e+00,4.982994495887467790e-01
1.342671335667833921e+00,7.412170848195389627e-01
1.343671835917958912e+00,5.040937838601228238e-01
1.344672336168083904e+00,5.852255460422728373e-01
1.345672836418209117e+00,6.389585093144130035e-01
1.346673336668334109e+00,7.337433888743087607e-02
1.347673836918459100e+00,-7.633645578776429574e-02
1.348674337168584092e+00,1.802403811155524060e-01
1.349674837418709306e+00,-6.653149493067074260e-01
1.350675337668834297e+00,-2.747894754682330687e-01
1.351675837918959289e+00,-7.406508072735819015e-01
1.352676338169084502e+00,-6.673113746496954768e-01
1.353676838419209494e+00,3.314028033531345452e-01
1.354677338669334485e+00,8.254412920959883770e-01
1.355677838919459699e+00,2.343215150334470476e+00
1.356678339169584691e+00,2.289113493590642090e+00
1.357678839419709682e+00,2.137918932007838446e+00
1.358679339669834896e+00,1.784627590195112301e+00
1.359679839919959887e+00,1.482489667024402324e+00
1.360680340170084879e+00,1.497889939690087324e+00
1.361680840420210092e+00,1.080077903426619912e+00
1.362681340670335084e+00,8.991034492354137431e-01
1.363681840920460075e+00,7.091007598784011545e-01
1.364682341170585289e+00,3.078011094929886116e-01
1.365682841420710281e+00,4.275000310156482075e-01
1.366683341670835272e+00,-2.210264912873088350e-01
1.367683841920960486e+00,-6.670641450167902331e-01
1.368684342171085477e+00,1.606980737850506880e-01
1.369684842421210469e+00,-1.000568588907126966e-01
1.370685342671335460e+00,-5.712829004946697875e-01
1.371685842921460674e+00,-1.771237340255607418e+00
1.372686343171585666e+00,-1.217612489824976274e+00
1.373686843421710657e+00,-1.385694535335173505e+00
1.374687343671835871e+00,-4.203627914315111180e-01
1.375687843921960862e+00,4.167652391268732437e-01
1.376688344172085854e+00,8.732257025267495809e-01
1.377688844422211067e+00,1.715594727421711818e+00
1.378689344672336059e+00,1.137135304672919789e+00
1.379689844922461051e+00,2.765653236030044537e-01
1.380690345172586264e+00,4.706996552456353400e-01
1.381690845422711256e+00,3.234383610738481019e-01
1.382691345672836247e+00,-8.202245025105862897e-02
1.383691845922961461e+00,-3.396599355036138412e-01
1.384692346173086452e+00,-9.431588065734906046e-01
1.385692846423211444e+00,4.143116986752044539e-01
1.386693346673336658e+00,-1.366963776593887125e+00
1.387693846923461649e+00,-1.050326910794780133e+00
1.388694347173586641e+00,-1.045948280491238114e+00
1.389694847423711854e+00,-1.811134496021528095e+00
1.390695347673836846e+00,-2.586467073662348515e+00
1.391695847923961837e+00,-1.870394152324531545e+00
1.392696348174087051e+00,-2.137825215131344159e+00
1.393696848424212043e+00,-2.350833615739401861e+00
1.394697348674337034e+00,-1.678637863907653793e+00
1.395697848924462026e+00,-9.325506703612927994e-01
1.396698349174587239e+00,3.843200899562816963e-01
1.397698849424712231e+00,2.707863495832464884e-01
1.398699349674837222e+00,6.929787506824378607e-01
1.399699849924962436e+00,1.223840901894702959e+00
1.400700350175087427e+00,4.307207639274466260e-01
1.401700850425212419e+00,1.792026977457721326e-01
1.402701350675337633e+00,7.964102309769124366e-01
1.403701850925462624e+00,-9.621301501962306046e-01
1.404702351175587616e+00,-5.289716681292189193e-03
1.405702851425712829e+00,-2.433655694863746111e-01
1.406703351675837821e+00,-1.183335556131305255e-01
1.407703851925962812e+00,-1.632895290517866860e+00
1.408704352176088026e+00,-7.554946793339792910e-01
1.409704852426213018e+00,-1.603858642054469819e-01
1.410705352676338009e+00,-9.866356693496911578e-01
1.411705852926463223e+00,-1.283994732319033050e+00
1.412706353176588214e+00,-1.019499190906725250e+00
1.413706853426713206e+00,-1.968421797539259055e+00
1.414707353676838419e+00,-2.167433903114332150e+00
1.415707853926963411e+00,-5.298864293455185503e-01
1.416708354177088403e+00,-2.940410530892820229e-01
1.417708854427213394e+00,1.167663569504084231e+00
1.418709354677338608e+00,8.028380596163150473e-01
1.419709854927463599e+00,2.643292592472000990e+00
1.420710355177588591e+00,1.836264519322554190e+00
1.421710855427713804e+00,9.525240907499925580e-01
1.422711355677838796e+00,1.574660094245231790e+00
1.423711855927963787e+00,-5.116127837820338975e-03
1.424712356178089001e+00,1.008468450667663108e+00
1.425712856428213993e+00,9.439558358845077102e-01
1.426713356678338984e+00,1.300921788194702167e+00
1.427713856928464198e+00,-5.977608840876535989e-02
1.428714357178589189e+00,2.057869223901456768e-01
1.429714857428714181e+00,5.067357452574149379e-01
1.430715357678839394e+00,1.415599002034918508e-01
1.431715857928964386e+00,3.254153129779775444e-01
1.432716358179089378e+00,-4.884799448207427508e-02
1.433716858429214591e+00,-5.743749121192393003e-01
1.434717358679339583e+00,-1.539707008693200319e+00
1.435717858929464574e+00,-7.724215737695590001e-01
1.436718359179589788e+00,1.971669545853714511e-01
1.437718859429714779e+00,7.950894499128513537e-01
1.438719359679839771e+00,1.732308948143754135e+00
1.439719859929964985e+00,1.994518328089685211e+00
1.440720360180089976e+00,1.848633190489448630e+00
1.441720860430214968e+00,2.059162570993588126e+00
1.442721360680339959e+00,1.836143677586775436e+00
1.443721860930465173e+00,1.421706065153097498e+00
1.444722361180590164e+00,9.719096263628679289e-01
1.445722861430715156e+00,1.302378393115604549e+00
1.446723361680840370e+00,1.313970003482695104e+00
1.447723861930965361e+00,2.001119169741137904e-01
1.448724362181090353e+00,7.262582705351794399e-01
1.449724862431215566e+00,5.548837011726652779e-01
1.450725362681340558e+00,4.729783940236779727e-01
1.451725862931465549e+00,-2.677483050810808840e-01
1.452726363181590763e+00,-2.058948476680370065e-01
1.453726863431715755e+00,-9.788239081266448816e-01
1.454727363681840746e+00,-9.544528244350367618e-01
1.455727863931965960e+00,-1.503845851908757858e+00
1.456728364182090951e+00,-1.338596224012634783e+00
1.457728864432215943e+00,-6.996355939937408674e-01
1.458729364682341156e+00,-1.008626813664670330e-02
1.459729864932466148e+00,9.607128547722044720e-01
1.460730365182591139e+00,1.995345403570144338e+00
1.461730865432716353e+00,1.968691166952487137e+00
1.462731365682841345e+00,3.598976023349239606e-01
1.463731865932966336e+00,5.856695467779630127e-01
1.464732366183091550e+00,1.958856639583834991e-01
1.465732866433216541e+00,-2.763507815860110628e-01
1.466733366683341533e+00,-8.030208768638480432e-01
1.467733866933466524e+00,-9.163427047486480403e-02
1.468734367183591738e+00,-7.628603180418978003e-01
1.469734867433716730e+00,-1.938148890344795205e-01
1.470735367683841721e+00,-8.204998743510264481e-01
1.471735867933966935e+00,-8.022781607515578894e-01
1.472736368184091926e+00,-1.685014663032759374e+00
1.473736868434216918e+00,-1.379587998184611308e+00
1.474737368684342131e+00,-2.372841422803160238e+00
1.475737868934467123e+00,-3.000618791381549855e+00
1.476738369184592115e+00,-2.210189138020788757e+00
1.477738869434717328e+00,-2.217431720997119271e+00
1.478739369684842320e+00,-1.109920013936375627e+00
1.479739869934967311e+00,3.216324962224379469e-01
1.480740370185092525e+00,5.008197877291383771e-01
1.481740870435217516e+00,6.214880590721723053e-01
1.482741370685342508e+00,2.280423393753866490e-01
1.483741870935467722e+00,-7.642149451773544433e-02
1.484742371185592713e+00,-6.442253184044287595e-01
1.485742871435717705e+00,-2.989138137103429793e-01
1.486743371685842918e+00,-1.106449668488004523e+00
1.487743871935967910e+00,1.017440762603779580e-01
1.488744372186092901e+00,-3.714491850745507695e-01
1.489744872436217893e+00,-4.882032717666225929e-01
1.490745372686343106e+00,-1.070097021258292758e+00
1.491745872936468098e+00,-8.290524919442865404e-01
1.492746373186593090e+00,-3.208806035941920154e-01
1.493746873436718303e+00,-1.124014326203741865e+00
1.494747373686843295e+00,-6.604814657266152578e-01
1.495747873936968286e+00,-1.484744165032939822e+00
1.496748374187093500e+00,-2.017934726229282827e+00
1.497748874437218491e+00,-1.026315006798182772e+00
1.498749374687343483e+00,-9.916507311209550313e-01
1.499749874937468697e+00,6.680777928862073889e-01
1.500750375187593688e+00,8.219489761825913288e-01
1.501750875437718680e+00,1.978388652663977343e+00
1.502751375687843893e+00,1.658714128512380981e+00
1.503751875937968885e+00,1.169913669516217336e+00
1.504752376188093876e+00,8.320937894435457283e-01
1.505752876438219090e+00,1.581928508513655851e+00
1.506753376688344082e+00,1.086416194138737135e+00
1.507753876938469073e+00,5.364323184262955735e-01
1.508754377188594287e+00,7.392662064146757750e-01
1.509754877438719278e+00,-1.507490550478840508e-02
1.510755377688844270e+00,7.367177221038158086e-01
1.511755877938969483e+00,8.307593318035104701e-01
1.512756378189094475e+00,2.904109725902111472e-01
1.513756878439219467e+00,6.502477191439600679e-01
1.514757378689344458e+00,5.537079049525654023e-02
1.515757878939469672e+00,-8.570773418853046000e-01
1.516758379189594663e+00,-6.104927079412093560e-01
1.517758879439719655e+00,-6.752162483510504298e-01
1.518759379689844868e+00,-6.799777846147436744e-01
1.519759879939969860e+00,2.591156403398727770e-01
1.520760380190094851e+00,8.633952759861798221e-01
1.521760880440220065e+00,1.371573337960128480e+00
1.522761380690345057e+00,1.835299677064964996e+00
1.523761880940470048e+00,1.971739978073993926e+00
1.524762381190595262e+00,2.180007712813992082e+00
1.525762881440720253e+00,1.856272926129986400e+00
1.526763381690845245e+00,1.491569417150373944e+00
1.527763881940970458e+00,1.945693574592651576e+00
1.528764382191095450e+00,1.251659636992927593e+00
1.529764882441220442e+00,8.521285308594764851e-01
1.530765382691345655e+00,1.280778852147899105e-01
1.531765882941470647e+00,1.166105689079903085e+00
1.532766383191595638e+00,9.353833829494597740e-01
1.533766883441720852e+00,-7.788491286044099682e-02
1.534767383691845843e+00,-5.117005559360099376e-01
1.535767883941970835e+00,-1.039667510506542492e+00
1.536768384192095827e+00,-8.496743365687893235e-01
1.537768884442221040e+00,-1.321425333134101043e+00
1.538769384692346032e+00,-1.804958265675492335e+00
1.539769884942471023e+00,-1.227378615592217281e+00
1.540770385192596237e+00,-1.047491853033935438e+00
1.541770885442721228e+00,1.399078877887993955e-01
1.542771385692846220e+00,7.494945891151668649e-01
1.543771885942971434e+00,1.870679573268942519e+00
1.544772386193096425e+00,1.291362021108626301e+00
1.545772886443221417e+00,6.175753295653315655e-01
1.546773386693346630e+00,1.000560325298784248e+00
1.547773886943471622e+00,7.050620254983945845e-01
1.548774387193596613e+00,1.903242264341929446e-01
1.549774887443721827e+00,4.311173948942265688e-01
1.550775387693846818e+00,-2.500242262916682612e-01
1.551775887943971810e+00,-5.382288172922473635e-01
1.552776388194097024e+00,-4.721999870531092824e-01
1.553776888444222015e+00,-1.306514852356803758e+00
1.554777388694347007e+00,-1.327555689608064915e+00
1.555777888944472220e+00,-1.680934532165407003e+00
1.556778389194597212e+00,-1.255336465089434528e+00
1.557778889444722203e+00,-2.207208974865404016e+00
1.558779389694847417e+00,-2.006464280442160852e+00
1.559779889944972409e+00,-2.085455210292446626e+00
1.560780390195097400e+00,-2.757792795481312620e+00
1.561780890445222392e+00,-1.771113561018321292e+00
1.562781390695347605e+00,-5.563601462838766443e-01
1.563781890945472597e+00,-3.599454785810521917e-01
1.564782391195597588e+00,9.543630939524510026e-01
1.565782891445722802e+00,1.816226663141168096e+00
1.566783391695847794e+00,9.373870566961064466e-01
1.567783891945972785e+00,2.308378478715971682e-01
1.568784392196097999e+00,-7.701311550426134800e-02
1.569784892446222990e+00,2.344014671879881551e-01
1.570785392696347982e+00,-6.617617978974563719e-01
1.571785892946473195e+00,-4.649145220133316103e-02
1.572786393196598187e+00,-2.847576473211844150e-01
1.573786893446723179e+00,-1.134983499748385638e+00
1.574787393696848392e+00,-5.375272924971898902e-01
1.575787893946973384e+00,-1.260939578918236936e+00
1.576788394197098375e+00,-1.189232678009515265e+00
1.577788894447223589e+00,-7.863964860688790193e-01
1.578789394697348580e+00,-1.590697667151802719e+00
1.579789894947473572e+00,-1.818521083494534007e+00
1.580790395197598786e+00,-2.109619599799589018e+00
1.581790895447723777e+00,-1.423318106374325209e+00
1.582791395697848769e+00,-1.028852849275213810e+00
1.583791895947973982e+00,6.987636927580211932e-01
1.584792396198098974e+00,1.458717350767116061e+00
1.585792896448223965e+00,2.024086043355851405e+00
1.586793396698348957e+00,1.583879404078211595e+00
1.587793896948474170e+00,1.670567953893056012e+00
1.588794397198599162e+00,1.446567860168936903e+00
1.589794897448724154e+00,8.442683665950764249e-01
1.590795397698849367e+00,4.788487908513746616e-01
1.591795897948974359e+00,9.250641616965430414e-01
1.592796398199099350e+00,4.182292703551675483e-01
1.593796898449224564e+00,7.575910650732533558e-01
1.594797398699349555e+00,2.234355781302790889e-01
1.595797898949474547e+00,3.548070802290933523e-01
1.596798399199599761e+00,-4.234542942517920405e-01
1.597798899449724752e+00,3.608936219196323680e-01
1.598799399699849744e+00,-1.386727608693601455e-01
1.599799899949974957e+00,-1.548764355769793322e-01
1.600800400200099949e+00,-4.052797637307863909e-01
1.601800900450224940e+00,4.738240471410970489e-02
1.602801400700350154e+00,3.001277935899514526e-01
1.603801900950475146e+00,7.938283954241851514e-01
1.604802401200600137e+00,1.401511202081217933e+00
1.605802901450725351e+00,2.031211306836855801e+00
1.606803401700850342e+00,2.407819815680135811e+00
1.607803901950975334e+00,1.577647953088987531e+00
1.608804402201100325e+00,2.441485523893362597e+00
1.609804902451225539e+00,1.173573637244151646e+00
1.610805402701350530e+00,1.199006257813159948e+00
1.611805902951475522e+00,8.410728547851751280e-01
1.612806403201600736e+00,1.001404835861052112e+00
1.613806903451725727e+00,1.340433920838425053e+00
1.614807403701850719e+00,6.661089262640602637e-01
1.615807903951975932e+00,2.910884915150994678e-01
1.616808404202100924e+00,-8.921643041155045972e-02
1.617808904452225915e+00,3.076041564670259354e-01
1.618809404702351129e+00,2.612612412420869390e-01
1.619809904952476121e+00,4.257547368255742981e-02
1.620810405202601112e+00,-1.302366572095936537e+00
1.621810905452726326e+00,-1.257488902655464091e+00
1.622811405702851317e+00,-1.597491304121335443e+00
1.623811905952976309e+00,-2.390645096671891956e+00
1.624812406203101522e+00,-1.169492729985380786e+00
1.625812906453226514e+00,4.217103913151339922e-01
1.626813406703351506e+00,1.239379932866340184e+00
1.627813906953476719e+00,1.060718683949718022e+00
1.628814407203601711e+00,1.294474582308588806e+00
1.629814907453726702e+00,3.811471249401365835e-01
1.630815407703851916e+00,6.777291610425242308e-01
1.631815907953976907e+00,-1.122274558431985425e-01
1.632816408204101899e+00,1.919893765499699478e-01
1.633816908454226891e+00,6.050885004242223530e-02
1.634817408704352104e+00,-7.133652668729018043e-01
1.635817908954477096e+00,-1.029948739535002211e+00
1.636818409204602087e+00,-8.185371281980271529e-01
1.637818909454727301e+00,-6.654934443908402386e-01
1.638819409704852292e+00,1.251313386852668241e-01
1.639819909954977284e+00,-1.398495885548951545e+00
1.640820410205102498e+00,-2.065193963629289975e+00
1.641820910455227489e+00,-2.274697546474930387e+00
1.642821410705352481e+00,-1.931843569009547235e+00
1.643821910955477694e+00,-2.642767039100076154e+00
1.644822411205602686e+00,-2.394168060931342268e+00
1.645822911455727677e+00,-7.408530102199744061e-01
1.646823411705852891e+00,2.043372165093891302e-01
1.647823911955977882e+00,-2.948875799978903922e-01
1.648824412206102874e+00,2.407703438019914710e-02
1.649824912456228088e+00,7.747062024810447145e-01
1.650825412706353079e+00,-2.079616867732231866e-01
1.651825912956478071e+00,4.160242381337674322e-01
1.652826413206603284e+00,-3.970550514531607234e-01
1.653826913456728276e+00,-4.124428594170641560e-01
1.654827413706853267e+00,-2.965992720320576037e-02
1.655827913956978481e+00,-7.520980438997821871e-01
1.656828414207103473e+00,-9.261524813029539116e-01
1.657828914457228464e+00,-5.608830380743272670e-01
1.658829414707353456e+00,-5.430122626962303745e-01
1.659829914957478669e+00,-7.118764302284850132e-01
1.660830415207603661e+00,-1.325008206224862928e+00
1.661830915457728652e+00,-1.415192263274976714e+00
1.662831415707853866e+00,-2.204018762557243605e+00
1.663831915957978858e+00,-2.448099576308377934e+00
1.664832416208103849e+00,-1.743609450265806604e+00
1.665832916458229063e+00,-1.272692330815146544e+00
1.666833416708354054e+00,5.608212315850427121e-01
1.667833916958479046e+00,8.041986218436227851e-01
1.668834417208604259e+00,2.372397109449676300e+00
1.669834917458729251e+00,1.754204265933263507e+00
1.670835417708854242e+00,2.405519950467718715e+00
1.671835917958979456e+00,2.050365187798426803e+00
1.672836418209104448e+00,4.757946612010289789e-01
1.673836918459229439e+00,3.577962377418542061e-02
1.674837418709354653e+00,1.252891741753656030e+00
1.675837918959479644e+00,9.624472342033383310e-01
1.676838419209604636e+00,8.796406513983545672e-01
1.677838919459729849e+00,1.156088529533516596e-02
1.678839419709854841e+00,-2.657940391555272397e-01
1.679839919959979833e+00,-1.322962614482434685e-01
1.680840420210104824e+00,-4.507692277248148693e-01
1.681840920460230038e+00,-6.849672819141104652e-02
1.682841420710355029e+00,-6.141288103372561924e-01
1.683841920960480021e+00,-8.669416764074433512e-01
1.684842421210605234e+00,-1.171887677617405643e+00
1.685842921460730226e+00,-7.386970922470333933e-01
1.686843421710855218e+00,1.525073752027472640e-02
1.687843921960980431e+00,1.841514111804732678e+00
1.688844422211105423e+00,2.145473992968021992e+00
1.689844922461230414e+00,1.858696662063625160e+00
1.690845422711355628e+00,2.229908076516217807e+00
1.691845922961480619e+00,2.073202492862284974e+00
1.692846423211605611e+00,1.538847274852744640e+00
1.693846923461730825e+00,1.407079920406390405e+00
1.694847423711855816e+00,1.965615382683150836e+00
1.695847923961980808e+00,1.422224558286022456e+00
1.696848424212106021e+00,5.126618384039134391e-01
1.697848924462231013e+00,8.058690628231680586e-01
1.698849424712356004e+00,6.031353969484880562e-01
1.699849924962481218e+00,3.967790585306481543e-01
1.700850425212606210e+00,-3.089586337891236378e-01
1.701850925462731201e+00,-6.584070490844662338e-01
1.702851425712856415e+00,-4.995260255707094088e-01
1.703851925962981406e+00,-1.172797185046008162e+00
1.704852426213106398e+00,-1.530562646022175954e+00
1.705852926463231389e+00,-2.036043491563951591e+00
1.706853426713356603e+00,-8.192878626826700650e-01
1.707853926963481594e+00,-8.014522519886251306e-01
1.708854427213606586e+00,5.017493973309706812e-01
1.709854927463731800e+00,1.578971576285850942e+00
1.710855427713856791e+00,1.016227876227931759e+00
1.711855927963981783e+00,1.053921741092774589e+00
1.712856428214106996e+00,9.113664660570611753e-01
